id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
8698,34.01251983642578,1.0,-5.28548002243042,-5.296935558319092,1.2984549,1.4122906
8699,-17.06885528564453,1.0,-5.197163105010986,-5.1979146003723145,1.0432024,1.5760356
8700,-5.3290791511535645,1.0,-5.1703314781188965,-5.17481803894043,1.0122921,1.6332974
8701,12.923897743225098,1.0,-5.18447732925415,-5.193511009216309,0.023188774,1.6420265
8702,-39.239044189453125,1.0,-5.3245463371276855,-5.317655086517334,-1.2284194,0.016072499
8703,32.91315841674805,1.0,-5.277972221374512,-5.289389610290527,1.247651,1.0133221
8704,-71.0275650024414,1.0,-5.682220935821533,-5.666871547698975,1.1837811,0.7062393
8705,68.20755767822266,1.0,-5.642155170440674,-5.64962911605835,-0.8088092,0.18863319
8706,-126.6014633178711,1.0,-6.802937030792236,-6.7988739013671875,2.5920057,1.7731358
8707,40.062164306640625,1.0,-5.331206798553467,-5.34268856048584,-0.16619264,1.4628617
8708,-102.36115264892578,1.0,-6.236597537994385,-6.221871376037598,0.85341555,0.054732885
8709,38.123172760009766,1.0,-5.315737247467041,-5.327244758605957,0.1586488,1.3888366
8710,-21.17462158203125,1.0,-5.2131853103637695,-5.2125420570373535,0.51130503,1.445869
8711,-24.106069564819336,1.0,-5.226729869842529,-5.2250752449035645,0.6775171,1.5188867
8712,23.748031616210938,1.0,-5.224981784820557,-5.235692024230957,0.56778735,0.8633431
8713,28.264020919799805,1.0,-5.2489495277404785,-5.260094165802002,0.65505165,1.5312699
8714,124.68637084960938,1.0,-6.753830909729004,-6.738210201263428,1.902754,1.3623893
8715,8.859048843383789,1.0,-5.175442218780518,-5.183632850646973,0.03666178,0.48003337
8716,42.388004302978516,1.0,-5.350774765014648,-5.3621826171875,0.6708648,0.28509402
8717,-199.6473388671875,1.0,-9.234683990478516,-9.342686653137207,5.0966425,1.8462818
8718,2.260396718978882,1.0,-5.167954921722412,-5.174558162689209,0.9994556,0.9604808
8719,-206.40310668945312,1.0,-9.51460075378418,-9.640314102172852,5.348743,1.7758399
8720,-40.15754318237305,1.0,-5.3319878578186035,-5.324787616729736,0.79738986,1.3121659
8721,69.531982421875,1.0,-5.660769939422607,-5.66789436340332,-0.7721654,1.6761025
8722,-19.69781494140625,1.0,-5.20702600479126,-5.206888198852539,0.8701027,1.0303509
8723,-30.40121841430664,1.0,-5.261743545532227,-5.2578959465026855,0.7006888,1.4722754
8724,-6.091013431549072,1.0,-5.171219348907471,-5.175478458404541,0.32146597,1.6900102
8725,69.7074966430664,1.0,-5.66326379776001,-5.6703410148620605,1.5061595,0.97250295
8726,-42.84397506713867,1.0,-5.354740619659424,-5.346648693084717,1.2174422,1.4456244
